Location,Date,Time,T2M,T2M_MIN, ,T2MDEW,PRECTOTCORR,RH2M,GWETPROF,GWETROOT,GWETTOP
Dallas,2020,89,0.000000,69.120000,15.240000,8.620000,21.980000,9.150000,0.840000,0.820000,0.830000
Dallas,2020,90,11.150000,87.620000,14.380000,11.950000,15.750000,12.330000,0.840000,0.830000,0.870000
Dallas,2020,91,0.120000,74.250000,14.990000,11.040000,19.550000,10.090000,0.840000,0.840000,0.840000
Dallas,2020,92,0.000000,75.190000,15.230000,9.760000,20.900000,10.500000,0.840000,0.830000,0.830000
Dallas,2020,93,1.840000,89.750000,17.080000,12.990000,21.010000,15.340000,0.840000,0.820000,0.840000
Dallas,2020,94,0.840000,87.120000,12.140000,5.250000,18.450000,9.990000,0.840000,0.820000,0.840000
Dallas,2020,95,2.700000,83.440000,7.910000,4.560000,12.670000,5.240000,0.840000,0.830000,0.840000
Dallas,2020,96,1.030000,88.940000,12.550000,7.800000,18.230000,10.710000,0.840000,0.830000,0.840000
Dallas,2020,97,0.240000,89.940000,17.950000,12.720000,22.700000,16.210000,0.840000,0.820000,0.840000
Dallas,2020,98,0.010000,80.750000,22.800000,16.950000,29.370000,19.000000,0.830000,0.810000,0.820000
Dallas,2020,99,0.000000,74.060000,24.470000,19.700000,31.710000,18.950000,0.820000,0.800000,0.810000
Dallas,2020,100,0.230000,75.500000,19.280000,13.990000,23.940000,14.700000,0.820000,0.800000,0.800000
Dallas,2020,101,0.000000,64.940000,15.650000,10.370000,21.980000,8.440000,0.810000,0.800000,0.800000
Dallas,2020,102,10.850000,86.310000,17.910000,11.620000,22.650000,15.510000,0.810000,0.800000,0.840000
Dallas,2020,103,6.050000,77.560000,18.930000,6.260000,25.400000,14.480000,0.820000,0.810000,0.840000
Dallas,2020,104,0.000000,58.060000,7.670000,2.790000,13.520000,-0.360000,0.810000,0.800000,0.810000
Dallas,2020,105,0.030000,70.060000,7.930000,3.170000,13.550000,2.440000,0.810000,0.800000,0.800000
Dallas,2020,106,0.000000,66.250000,10.050000,2.360000,17.440000,3.330000,0.800000,0.800000,0.800000
Dallas,2020,107,0.000000,69.380000,14.480000,5.980000,21.740000,8.390000,0.800000,0.790000,0.800000
Dallas,2020,108,0.060000,82.000000,12.670000,7.390000,16.230000,9.560000,0.800000,0.780000,0.800000
Dallas,2020,109,0.120000,80.940000,12.750000,4.050000,20.650000,9.240000,0.800000,0.780000,0.800000
Dallas,2020,110,1.950000,85.880000,17.990000,12.160000,25.480000,15.500000,0.800000,0.780000,0.800000
Dallas,2020,111,0.330000,87.060000,17.380000,11.560000,22.390000,15.260000,0.790000,0.780000,0.800000
Dallas,2020,112,0.060000,80.440000,20.860000,13.870000,26.620000,17.080000,0.790000,0.770000,0.790000
Dallas,2020,113,0.420000,81.560000,21.370000,15.960000,27.830000,17.980000,0.780000,0.770000,0.780000
Dallas,2020,114,0.000000,69.880000,19.600000,12.560000,26.650000,13.470000,0.780000,0.770000,0.770000
Dallas,2020,115,0.010000,68.810000,20.980000,15.460000,29.340000,14.580000,0.770000,0.750000,0.770000
Dallas,2020,116,0.000000,67.120000,17.730000,12.440000,23.760000,11.050000,0.770000,0.740000,0.760000
Dallas,2020,117,0.000000,59.250000,19.680000,12.740000,26.450000,10.980000,0.760000,0.730000,0.750000
Dallas,2020,118,1.690000,68.620000,20.530000,13.340000,26.410000,14.230000,0.760000,0.730000,0.740000
Dallas,2020,119,8.240000,86.310000,23.090000,18.480000,28.460000,20.580000,0.760000,0.730000,0.780000
Dallas,2020,120,4.900000,64.810000,19.320000,13.400000,23.670000,11.400000,0.760000,0.750000,0.780000
Dallas,2020,121,0.090000,62.880000,18.980000,11.550000,26.450000,11.020000,0.750000,0.730000,0.750000
Dallas,2020,122,0.000000,65.500000,20.960000,13.620000,28.050000,13.790000,0.740000,0.730000,0.730000
Dallas,2020,123,0.070000,76.060000,23.090000,17.150000,29.190000,18.440000,0.740000,0.720000,0.730000
Dallas,2020,124,0.020000,79.880000,24.580000,19.080000,31.150000,20.620000,0.730000,0.710000,0.720000
Dallas,2020,125,3.160000,75.440000,24.780000,18.760000,31.620000,19.800000,0.730000,0.700000,0.720000
Dallas,2020,126,4.590000,70.060000,19.900000,14.420000,23.990000,13.730000,0.730000,0.710000,0.740000
Dallas,2020,127,0.000000,62.440000,19.310000,12.050000,26.590000,11.190000,0.720000,0.700000,0.710000
Dallas,2020,128,1.600000,70.500000,21.070000,13.110000,27.550000,14.830000,0.720000,0.700000,0.700000
Dallas,2020,129,4.930000,72.060000,19.170000,13.040000,21.640000,13.610000,0.720000,0.700000,0.730000
Dallas,2020,130,0.010000,69.000000,16.370000,9.160000,22.960000,10.050000,0.710000,0.700000,0.700000
Dallas,2020,131,0.020000,69.620000,18.060000,10.150000,25.000000,11.720000,0.700000,0.690000,0.690000
Dallas,2020,132,1.660000,65.690000,19.170000,12.740000,25.750000,11.870000,0.700000,0.680000,0.690000
Dallas,2020,133,4.470000,85.000000,20.800000,17.900000,25.010000,18.090000,0.700000,0.680000,0.710000
Dallas,2020,134,2.860000,83.940000,22.490000,17.280000,27.650000,19.420000,0.700000,0.690000,0.700000
Dallas,2020,135,0.670000,76.120000,24.780000,19.370000,30.550000,19.860000,0.700000,0.690000,0.690000
Dallas,2020,136,8.230000,83.880000,23.650000,20.850000,27.480000,20.620000,0.700000,0.690000,0.730000
Dallas,2020,137,59.220000,94.690000,20.700000,17.410000,23.040000,19.830000,0.730000,0.730000,0.900000
Dallas,2020,138,4.180000,76.560000,21.660000,17.300000,27.180000,16.960000,0.760000,0.770000,0.810000
Dallas,2020,139,0.020000,74.620000,24.010000,17.040000,30.180000,18.980000,0.750000,0.750000,0.770000
Dallas,2020,140,0.010000,80.190000,24.870000,19.030000,31.230000,20.980000,0.740000,0.730000,0.750000
Dallas,2020,141,0.430000,86.810000,23.250000,19.480000,28.000000,20.830000,0.730000,0.730000,0.740000
Dallas,2020,142,0.440000,85.500000,23.900000,20.140000,27.150000,21.230000,0.730000,0.720000,0.730000
Dallas,2020,143,18.010000,86.250000,25.290000,21.800000,28.730000,22.760000,0.730000,0.730000,0.800000
Dallas,2020,144,6.070000,86.750000,24.580000,21.150000,27.500000,22.170000,0.750000,0.750000,0.790000
Dallas,2020,145,3.320000,90.310000,23.640000,20.980000,27.170000,21.900000,0.750000,0.750000,0.780000
Dallas,2020,146,25.390000,90.690000,20.890000,18.030000,22.580000,19.300000,0.760000,0.770000,0.850000
Dallas,2020,147,0.200000,78.690000,19.410000,15.120000,22.870000,15.430000,0.770000,0.770000,0.790000
Dallas,2020,148,0.190000,69.250000,21.760000,14.710000,27.440000,15.320000,0.770000,0.760000,0.770000
Dallas,2020,149,0.230000,76.440000,22.620000,17.380000,27.830000,17.980000,0.760000,0.750000,0.760000
Dallas,2020,150,0.000000,75.120000,22.910000,16.800000,28.710000,17.770000,0.750000,0.730000,0.740000
Dallas,2020,151,0.000000,71.440000,22.390000,14.700000,28.990000,16.330000,0.740000,0.730000,0.730000
Dallas,2020,152,0.000000,73.120000,23.290000,16.800000,29.490000,17.720000,0.730000,0.710000,0.720000
Dallas,2020,153,0.000000,76.060000,23.280000,18.320000,29.070000,18.410000,0.730000,0.700000,0.720000
Dallas,2020,154,0.010000,76.120000,25.320000,20.730000,30.260000,20.530000,0.730000,0.700000,0.710000
Dallas,2020,155,0.020000,71.000000,26.520000,21.160000,31.880000,20.390000,0.720000,0.700000,0.700000
Dallas,2020,156,0.420000,74.120000,28.040000,22.020000,33.890000,22.620000,0.710000,0.690000,0.690000
Dallas,2020,157,0.180000,71.750000,28.420000,23.720000,34.090000,22.500000,0.700000,0.680000,0.670000
Dallas,2020,158,0.090000,68.880000,28.690000,22.260000,34.790000,21.870000,0.700000,0.670000,0.660000
Dallas,2020,159,0.010000,72.620000,28.100000,22.510000,33.900000,22.070000,0.700000,0.660000,0.660000
Dallas,2020,160,0.000000,69.120000,29.340000,22.850000,34.990000,22.480000,0.690000,0.660000,0.640000
Dallas,2020,161,0.020000,47.620000,28.490000,19.080000,35.440000,13.590000,0.680000,0.650000,0.620000
Dallas,2020,162,0.000000,46.440000,23.260000,15.640000,31.440000,9.900000,0.670000,0.640000,0.620000
Dallas,2020,163,0.000000,51.560000,25.200000,16.320000,33.300000,13.010000,0.670000,0.640000,0.610000
Dallas,2020,164,0.000000,57.500000,25.590000,18.150000,32.890000,15.320000,0.660000,0.630000,0.610000
Dallas,2020,165,0.000000,56.440000,27.030000,19.090000,34.880000,16.420000,0.660000,0.630000,0.600000
Dallas,2020,166,0.000000,55.500000,27.120000,19.840000,34.580000,15.840000,0.660000,0.630000,0.600000
Dallas,2020,167,0.020000,57.620000,28.120000,20.590000,35.410000,17.740000,0.660000,0.620000,0.590000
Dallas,2020,168,0.090000,55.120000,28.730000,23.190000,35.650000,17.640000,0.650000,0.620000,0.590000
Dallas,2020,169,0.010000,50.750000,28.520000,21.290000,36.330000,15.530000,0.650000,0.620000,0.580000
Dallas,2020,170,0.000000,54.000000,28.370000,20.610000,36.030000,17.210000,0.640000,0.620000,0.570000
Dallas,2020,171,11.470000,63.440000,27.760000,22.700000,32.930000,19.750000,0.640000,0.620000,0.640000
Dallas,2020,172,36.890000,82.500000,26.050000,22.640000,30.210000,22.650000,0.670000,0.680000,0.790000
Dallas,2020,173,10.160000,86.310000,25.920000,23.620000,29.150000,23.440000,0.680000,0.700000,0.740000
Dallas,2020,174,24.670000,78.310000,26.910000,22.490000,31.930000,22.440000,0.700000,0.710000,0.790000
Dallas,2020,175,21.450000,91.120000,24.340000,22.430000,26.310000,22.790000,0.710000,0.730000,0.840000
Dallas,2020,176,0.700000,77.620000,25.610000,19.790000,30.830000,21.010000,0.720000,0.730000,0.740000
Dallas,2020,177,0.050000,81.000000,26.220000,21.780000,30.600000,22.490000,0.710000,0.710000,0.730000
Dallas,2020,178,0.170000,77.310000,26.460000,22.720000,30.720000,21.930000,0.700000,0.700000,0.710000
Dallas,2020,179,0.020000,74.560000,27.100000,21.690000,32.660000,21.740000,0.700000,0.690000,0.700000
Dallas,2020,180,1.490000,76.310000,27.150000,23.730000,31.320000,22.370000,0.700000,0.680000,0.690000
Dallas,2020,181,0.640000,76.750000,27.670000,24.600000,31.470000,22.970000,0.690000,0.680000,0.680000
Dallas,2020,182,0.010000,76.810000,27.610000,24.470000,31.150000,22.970000,0.690000,0.670000,0.670000
Dallas,2020,183,0.000000,74.810000,28.960000,24.190000,34.470000,23.690000,0.680000,0.660000,0.660000
Dallas,2020,184,3.840000,77.560000,29.110000,24.540000,34.040000,24.440000,0.680000,0.660000,0.670000
Dallas,2020,185,0.220000,67.190000,30.220000,24.190000,36.260000,22.690000,0.680000,0.660000,0.650000
Dallas,2020,186,0.030000,63.440000,29.730000,22.100000,36.710000,21.260000,0.670000,0.650000,0.620000
Dallas,2020,187,5.410000,69.940000,29.700000,24.980000,34.830000,23.120000,0.660000,0.650000,0.660000
Dallas,2020,188,11.170000,82.190000,27.580000,24.590000,31.210000,24.080000,0.670000,0.660000,0.720000
Dallas,2020,189,2.680000,79.000000,27.830000,23.300000,32.630000,23.480000,0.670000,0.660000,0.690000
Dallas,2020,190,0.190000,74.500000,29.220000,23.990000,34.640000,23.770000,0.670000,0.660000,0.660000
Dallas,2020,191,0.410000,71.620000,29.810000,24.260000,35.880000,23.750000,0.660000,0.660000,0.630000
Dallas,2020,192,0.940000,71.120000,29.580000,24.650000,35.720000,23.310000,0.660000,0.650000,0.620000
Dallas,2020,193,0.850000,66.940000,30.970000,24.880000,38.060000,23.440000,0.660000,0.640000,0.620000
Dallas,2020,194,0.080000,62.500000,31.130000,22.850000,39.330000,22.030000,0.660000,0.630000,0.600000
Dallas,2020,195,0.080000,58.250000,31.900000,26.620000,39.440000,21.500000,0.650000,0.630000,0.600000
Dallas,2020,196,0.000000,55.190000,31.660000,24.440000,39.870000,20.320000,0.650000,0.620000,0.590000
Dallas,2020,197,0.020000,54.690000,30.870000,24.290000,39.060000,19.260000,0.640000,0.620000,0.590000
Dallas,2020,198,0.030000,53.250000,31.130000,24.500000,39.520000,19.300000,0.640000,0.620000,0.580000
Dallas,2020,199,0.000000,54.940000,30.730000,23.120000,38.490000,19.660000,0.630000,0.610000,0.560000
Dallas,2020,200,0.000000,61.690000,30.020000,24.240000,36.330000,21.080000,0.630000,0.610000,0.550000
Dallas,2020,201,0.000000,57.120000,30.680000,23.680000,37.710000,20.160000,0.620000,0.610000,0.540000
Dallas,2020,202,0.010000,62.060000,30.230000,24.130000,35.910000,21.430000,0.620000,0.600000,0.520000
Dallas,2020,203,0.210000,71.190000,28.410000,24.180000,32.300000,22.370000,0.620000,0.600000,0.520000
Dallas,2020,204,0.270000,72.500000,28.520000,24.830000,32.650000,22.730000,0.620000,0.600000,0.520000
Dallas,2020,205,0.080000,63.500000,30.300000,24.100000,36.730000,21.620000,0.620000,0.600000,0.510000
Dallas,2020,206,0.000000,58.880000,31.420000,25.160000,38.130000,21.360000,0.620000,0.600000,0.480000
Dallas,2020,207,0.060000,62.440000,30.400000,25.000000,36.170000,21.730000,0.620000,0.600000,0.460000
Dallas,2020,208,0.240000,62.810000,30.060000,24.650000,35.300000,21.450000,0.620000,0.600000,0.450000
Dallas,2020,209,0.140000,61.880000,30.040000,24.450000,35.850000,21.260000,0.620000,0.600000,0.440000
Dallas,2020,210,10.150000,78.310000,27.820000,25.060000,31.630000,23.550000,0.620000,0.610000,0.560000
Dallas,2020,211,9.340000,77.620000,27.850000,25.010000,31.560000,23.300000,0.630000,0.630000,0.680000
Dallas,2020,212,5.530000,65.310000,30.880000,24.770000,37.860000,22.640000,0.630000,0.630000,0.620000
Dallas,2020,213,1.530000,67.620000,28.120000,23.490000,34.020000,20.760000,0.630000,0.630000,0.630000
Dallas,2020,214,0.000000,62.690000,27.900000,21.000000,34.050000,19.180000,0.630000,0.620000,0.600000
Dallas,2020,215,0.000000,54.750000,29.180000,21.930000,35.930000,18.060000,0.620000,0.620000,0.590000
Dallas,2020,216,0.030000,62.000000,27.230000,22.420000,32.480000,18.660000,0.620000,0.620000,0.580000
Dallas,2020,217,0.010000,52.060000,28.300000,21.420000,35.390000,16.890000,0.620000,0.610000,0.560000
Dallas,2020,218,0.460000,73.120000,27.020000,23.090000,31.990000,21.640000,0.620000,0.610000,0.550000
Dallas,2020,219,0.260000,61.620000,29.150000,24.260000,35.300000,19.810000,0.620000,0.610000,0.540000
Dallas,2020,220,0.040000,52.060000,31.310000,24.830000,38.410000,19.240000,0.620000,0.610000,0.520000
Dallas,2020,221,0.000000,48.940000,31.860000,24.910000,39.350000,18.610000,0.620000,0.600000,0.480000
Dallas,2020,222,0.000000,50.500000,32.310000,25.510000,39.020000,19.850000,0.610000,0.600000,0.440000
Dallas,2020,223,0.000000,46.310000,32.710000,25.940000,39.630000,18.650000,0.610000,0.590000,0.410000
Dallas,2020,224,0.030000,50.880000,32.850000,26.570000,38.800000,20.650000,0.610000,0.590000,0.390000
Dallas,2020,225,0.040000,48.000000,34.030000,27.430000,40.490000,20.780000,0.610000,0.590000,0.380000
Dallas,2020,226,0.020000,44.310000,34.260000,27.300000,41.260000,19.400000,0.610000,0.590000,0.360000
Dallas,2020,227,0.000000,40.750000,34.540000,26.980000,42.440000,18.400000,0.610000,0.590000,0.340000
Dallas,2020,228,0.000000,42.880000,34.200000,26.440000,42.390000,18.730000,0.610000,0.590000,0.330000
Dallas,2020,229,8.380000,53.440000,32.400000,27.170000,37.790000,21.120000,0.610000,0.590000,0.410000
Dallas,2020,230,3.570000,72.620000,28.650000,25.190000,32.130000,22.740000,0.620000,0.620000,0.620000
Dallas,2020,231,0.000000,52.190000,29.300000,23.140000,36.200000,16.940000,0.620000,0.610000,0.570000
Dallas,2020,232,0.000000,48.500000,27.050000,19.460000,35.190000,13.370000,0.610000,0.610000,0.530000
Dallas,2020,233,0.000000,53.620000,27.730000,20.730000,35.340000,16.120000,0.610000,0.600000,0.490000
Dallas,2020,234,0.060000,51.000000,28.040000,20.580000,35.780000,15.250000,0.610000,0.600000,0.450000
Dallas,2020,235,0.000000,45.880000,29.010000,20.440000,37.180000,14.400000,0.610000,0.590000,0.410000
Dallas,2020,236,0.000000,46.750000,30.010000,22.400000,37.490000,16.190000,0.610000,0.590000,0.380000
Dallas,2020,237,0.010000,43.190000,30.650000,23.250000,37.890000,15.450000,0.600000,0.590000,0.360000
Dallas,2020,238,0.250000,47.440000,30.760000,23.690000,37.800000,17.350000,0.600000,0.590000,0.340000
Dallas,2020,239,3.660000,65.000000,29.800000,25.190000,36.020000,21.980000,0.600000,0.590000,0.380000
Dallas,2020,240,2.700000,67.750000,29.370000,24.230000,35.160000,21.840000,0.610000,0.600000,0.480000
Dallas,2020,241,0.010000,53.060000,33.150000,25.550000,41.170000,21.400000,0.610000,0.600000,0.460000
Dallas,2020,242,11.930000,58.620000,32.690000,27.160000,39.830000,22.870000,0.610000,0.600000,0.510000
Dallas,2020,243,6.910000,69.880000,29.230000,24.800000,33.800000,22.800000,0.620000,0.620000,0.660000
Dallas,2020,244,2.510000,69.310000,29.870000,26.330000,33.810000,23.440000,0.620000,0.620000,0.620000
Dallas,2020,245,32.020000,75.500000,29.340000,25.910000,33.920000,24.290000,0.620000,0.630000,0.660000
Dallas,2020,246,36.930000,88.190000,26.360000,24.090000,29.160000,24.170000,0.660000,0.700000,0.810000
Dallas,2020,247,3.690000,86.120000,26.410000,23.800000,30.690000,23.730000,0.660000,0.690000,0.720000
Dallas,2020,248,0.680000,80.620000,26.200000,22.740000,30.520000,22.300000,0.660000,0.680000,0.700000
Dallas,2020,249,1.310000,74.500000,27.080000,22.890000,33.010000,21.560000,0.660000,0.660000,0.670000
Dallas,2020,250,0.030000,74.120000,27.410000,22.730000,33.090000,21.810000,0.660000,0.660000,0.650000
Dallas,2020,251,0.000000,65.190000,28.440000,22.730000,34.980000,20.470000,0.660000,0.650000,0.630000
Dallas,2020,252,0.760000,72.190000,27.570000,23.130000,33.500000,21.500000,0.650000,0.640000,0.620000
Dallas,2020,253,28.930000,87.120000,24.330000,17.400000,27.800000,21.940000,0.660000,0.660000,0.750000
Dallas,2020,254,7.970000,84.310000,17.370000,13.900000,20.270000,14.620000,0.680000,0.700000,0.770000
Dallas,2020,255,0.050000,82.380000,21.090000,17.160000,25.130000,17.850000,0.680000,0.700000,0.700000
Dallas,2020,256,0.130000,78.500000,24.250000,19.120000,30.130000,19.980000,0.680000,0.680000,0.690000
Dallas,2020,257,0.000000,78.310000,24.430000,20.890000,29.990000,20.150000,0.670000,0.670000,0.680000
Dallas,2020,258,0.010000,73.250000,24.060000,18.140000,30.440000,18.650000,0.670000,0.660000,0.660000
Dallas,2020,259,0.090000,77.380000,25.370000,21.800000,30.550000,20.830000,0.670000,0.660000,0.660000
Dallas,2020,260,0.340000,74.380000,25.620000,20.670000,30.970000,20.260000,0.660000,0.660000,0.650000
Dallas,2020,261,0.700000,69.380000,25.420000,20.630000,31.220000,18.780000,0.660000,0.650000,0.640000
Dallas,2020,262,0.000000,70.000000,23.740000,18.340000,30.400000,17.250000,0.660000,0.650000,0.630000
Dallas,2020,263,0.000000,69.620000,21.130000,16.420000,27.850000,14.400000,0.660000,0.640000,0.620000
Dallas,2020,264,0.000000,69.750000,20.980000,13.130000,28.890000,14.400000,0.660000,0.640000,0.620000
Dallas,2020,265,3.900000,78.440000,21.450000,16.860000,26.580000,17.150000,0.660000,0.640000,0.640000
Dallas,2020,266,3.060000,83.940000,21.190000,18.260000,26.170000,18.180000,0.660000,0.650000,0.660000
Dallas,2020,267,0.280000,81.500000,20.970000,17.580000,26.070000,17.440000,0.660000,0.650000,0.640000
Dallas,2020,268,0.020000,77.750000,21.300000,16.870000,27.230000,16.760000,0.660000,0.640000,0.630000
Dallas,2020,269,0.000000,75.500000,21.730000,15.030000,30.100000,16.610000,0.650000,0.640000,0.620000
Dallas,2020,270,0.000000,73.190000,23.520000,15.830000,32.130000,17.700000,0.650000,0.640000,0.620000
Dallas,2020,271,0.510000,75.310000,26.000000,17.300000,33.290000,20.870000,0.650000,0.630000,0.620000
Dallas,2020,272,0.040000,50.940000,18.820000,13.680000,25.660000,7.430000,0.640000,0.630000,0.610000
Dallas,2020,273,0.000000,44.560000,18.690000,10.230000,27.980000,4.270000,0.640000,0.630000,0.610000
Dallas,2020,274,0.000000,42.500000,21.610000,11.900000,33.510000,6.640000,0.640000,0.620000,0.600000
Dallas,2020,275,0.000000,50.310000,20.560000,15.360000,28.220000,8.250000,0.630000,0.620000,0.590000
Dallas,2020,276,0.000000,50.190000,17.970000,10.310000,26.110000,6.010000,0.630000,0.620000,0.590000
Dallas,2020,277,0.000000,61.250000,19.860000,11.790000,29.320000,11.190000,0.630000,0.620000,0.590000
Dallas,2020,278,0.000000,57.120000,19.610000,13.680000,26.220000,9.650000,0.630000,0.620000,0.590000
Dallas,2020,279,0.000000,63.940000,18.190000,10.440000,27.220000,10.010000,0.620000,0.620000,0.590000
Dallas,2020,280,0.000000,67.120000,21.470000,13.040000,31.290000,14.350000,0.620000,0.620000,0.580000
Dallas,2020,281,0.000000,63.380000,23.060000,15.190000,32.190000,14.800000,0.620000,0.610000,0.570000
Dallas,2020,282,0.000000,64.000000,23.510000,16.290000,31.870000,14.960000,0.620000,0.610000,0.550000
